FROM,TO,TRIPS
Hidden_River_Telecom_Park,CZ2,204.121191740036
Hidden_River_Telecom_Park,CZ3,151.566262722015
Hidden_River_Telecom_Park,CZ4,740.30214881897
Hidden_River_Telecom_Park,Citrus_Park,0
Hidden_River_Telecom_Park,Downtown,1402.00006437302
Hidden_River_Telecom_Park,East_Town,1242.78473552922
Hidden_River_Telecom_Park,Harney_Corridor_Tampa_Ex_Airpor,1752.45439863205
Hidden_River_Telecom_Park,Hernando_Citrus,649.380682975054
Hidden_River_Telecom_Park,Hidden_River_Telecom_Park,12133.8078079224
Hidden_River_Telecom_Park,MacDill_AFB_Port_Tampa,16.3758268356323
Hidden_River_Telecom_Park,Manatee_Spur,0
Hidden_River_Telecom_Park,Northeast_Hillsborough,7609.42690563202
Hidden_River_Telecom_Park,Northwest_Hillsborough,3504.74250197411
Hidden_River_Telecom_Park,Pasco,1958.00400114059
Hidden_River_Telecom_Park,Pinellas,5390.13388824463
Hidden_River_Telecom_Park,Plant_City_Area,203.395937919617
Hidden_River_Telecom_Park,Port_of_Tampa_50th_St_Corridor,157.68177986145
Hidden_River_Telecom_Park,Southeast_Hillsborough,2380.79021453857
Hidden_River_Telecom_Park,Southwest_Hillsborough,1173.93077039719
Hidden_River_Telecom_Park,Tampa_Central,18114.2119732979
Hidden_River_Telecom_Park,Tampa_Intl_Airport_Anderson_Rd,596.238680362701
Hidden_River_Telecom_Park,USF_Hospitals_Busch_Gardens,4256.95379781723
Hidden_River_Telecom_Park,West_Brandon_S_Falkenburg_Corrido,1044.94727420807
Hidden_River_Telecom_Park,Westshore_Rocky_Point,689.4089179039
MacDill_AFB_Port_Tampa,,0
MacDill_AFB_Port_Tampa,CZ1,2319.80493545532
MacDill_AFB_Port_Tampa,CZ2,1475.34305429459
MacDill_AFB_Port_Tampa,CZ3,520.148080348969
MacDill_AFB_Port_Tampa,CZ4,1569.13288283348
MacDill_AFB_Port_Tampa,Citrus_Park,8.1868200302124
MacDill_AFB_Port_Tampa,Downtown,2096.17513251305
MacDill_AFB_Port_Tampa,East_Town,551.315156936646
MacDill_AFB_Port_Tampa,Harney_Corridor_Tampa_Ex_Airpor,65.8698062896729
MacDill_AFB_Port_Tampa,Hernando_Citrus,526.842597892508
MacDill_AFB_Port_Tampa,Hidden_River_Telecom_Park,24.5630722045898
MacDill_AFB_Port_Tampa,MacDill_AFB_Port_Tampa,39059.3176879883
MacDill_AFB_Port_Tampa,Manatee_Spur,0
MacDill_AFB_Port_Tampa,Northeast_Hillsborough,2004.98997354507
MacDill_AFB_Port_Tampa,Northwest_Hillsborough,2925.08306598663
MacDill_AFB_Port_Tampa,Pasco,354.09957909584
MacDill_AFB_Port_Tampa,Pinellas,7406.45825464139
MacDill_AFB_Port_Tampa,Plant_City_Area,0
MacDill_AFB_Port_Tampa,Port_of_Tampa_50th_St_Corridor,121.526840686798
MacDill_AFB_Port_Tampa,Southeast_Hillsborough,4089.41891120793
MacDill_AFB_Port_Tampa,Southwest_Hillsborough,22999.4118590355
MacDill_AFB_Port_Tampa,Tampa_Central,4246.9897582531
MacDill_AFB_Port_Tampa,Tampa_Intl_Airport_Anderson_Rd,797.17680644989
MacDill_AFB_Port_Tampa,USF_Hospitals_Busch_Gardens,290.373986005783
MacDill_AFB_Port_Tampa,West_Brandon_S_Falkenburg_Corrido,1334.56205248833
MacDill_AFB_Port_Tampa,Westshore_Rocky_Point,2466.32957429299
Manatee_Spur,,0
Manatee_Spur,CZ1,0
Manatee_Spur,CZ2,0
Manatee_Spur,CZ3,0
Manatee_Spur,CZ4,0
Manatee_Spur,Citrus_Park,0
Manatee_Spur,Downtown,0
Manatee_Spur,East_Town,0
Manatee_Spur,Harney_Corridor_Tampa_Ex_Airpor,0
Manatee_Spur,Hernando_Citrus,0
Manatee_Spur,Hidden_River_Telecom_Park,0
Manatee_Spur,MacDill_AFB_Port_Tampa,0
Manatee_Spur,Manatee_Spur,0
Manatee_Spur,Northeast_Hillsborough,0
Manatee_Spur,Northwest_Hillsborough,0
Manatee_Spur,Pasco,0
Manatee_Spur,Pinellas,0
Manatee_Spur,Plant_City_Area,0
Manatee_Spur,Port_of_Tampa_50th_St_Corridor,0
Manatee_Spur,Southeast_Hillsborough,0
Manatee_Spur,Southwest_Hillsborough,0
Manatee_Spur,Tampa_Central,0
Manatee_Spur,Tampa_Intl_Airport_Anderson_Rd,0
Manatee_Spur,USF_Hospitals_Busch_Gardens,0
Manatee_Spur,West_Brandon_S_Falkenburg_Corrido,0
Manatee_Spur,Westshore_Rocky_Point,0
Northeast_Hillsborough,,0
Northeast_Hillsborough,CZ1,14848.3453052044
Northeast_Hillsborough,CZ2,11171.9565733052
Northeast_Hillsborough,CZ3,3341.1894840328
Northeast_Hillsborough,CZ4,12430.0836431244
Northeast_Hillsborough,Citrus_Park,649.515727996826
Northeast_Hillsborough,Downtown,21298.6699707054
Northeast_Hillsborough,East_Town,71420.5262376608
Northeast_Hillsborough,Harney_Corridor_Tampa_Ex_Airpor,22845.7770946734
Northeast_Hillsborough,Hernando_Citrus,28345.7874317053
Northeast_Hillsborough,Hidden_River_Telecom_Park,7461.94763708115
Northeast_Hillsborough,MacDill_AFB_Port_Tampa,1533.8837761879
Northeast_Hillsborough,Manatee_Spur,0
Northeast_Hillsborough,Northeast_Hillsborough,1219895.59424309
Northeast_Hillsborough,Northwest_Hillsborough,28759.8058896014
Northeast_Hillsborough,Pasco,43013.2954206839
Northeast_Hillsborough,Pinellas,65872.3981120359
Northeast_Hillsborough,Plant_City_Area,85332.8775212765
Northeast_Hillsborough,Port_of_Tampa_50th_St_Corridor,4013.16424298286
Northeast_Hillsborough,Southeast_Hillsborough,172240.354476648
Northeast_Hillsborough,Southwest_Hillsborough,11752.9992773943
Northeast_Hillsborough,Tampa_Central,128775.988915736
Northeast_Hillsborough,Tampa_Intl_Airport_Anderson_Rd,11802.200224638
Northeast_Hillsborough,USF_Hospitals_Busch_Gardens,21670.3572138466
