FROM,TO,RESIDENT TRIPS,VISITOR TRIPS
Tampa_Intl_Airport_Anderson_Rd,Southwest_Hillsborough,14373.1441731226,614.240635871887
USF_Hospitals_Busch_Gardens,Southwest_Hillsborough,5290.87891891226,294.856647491455
Harney_Corridor_Tampa_Ex_Airpor,Southwest_Hillsborough,3938.81998133659,90.0850687026978
Hidden_River_Telecom_Park,Southwest_Hillsborough,1116.59470224381,57.3360652923584
East_Town,Southwest_Hillsborough,8244.6575664808,270.255909919739
Plant_City_Area,Southwest_Hillsborough,625.107230901718,40.9493017196655
Westshore_Rocky_Point,Southwest_Hillsborough,41784.6004926501,2676.02821588516
Southwest_Hillsborough,Southwest_Hillsborough,468944.841895276,19184.9513959289
MacDill_AFB_Port_Tampa,Southwest_Hillsborough,22336.0679124654,663.343984603882
Downtown,Southwest_Hillsborough,64505.1105921932,3579.21200942993
Port_of_Tampa_50th_St_Corridor,Southwest_Hillsborough,3829.31100678444,204.811145782471
West_Brandon_S_Falkenburg_Corrido,Southwest_Hillsborough,7025.9753431743,221.117426872253
Southeast_Hillsborough,Southwest_Hillsborough,15037.1462655452,409.45874786377
CZ1,Southwest_Hillsborough,4428.86729163537,212.987216949463
CZ2,Southwest_Hillsborough,1913.80343961716,81.8997802734375
CZ3,Southwest_Hillsborough,827.001561111305,81.888955116272
CZ4,Southwest_Hillsborough,2789.17365662474,147.417888641357
External,Southwest_Hillsborough,4001.13782982342,180.254192352295
Pinellas,Southwest_Hillsborough,50159.072612857,2359.17397975922
Pasco,Southwest_Hillsborough,4541.48428867897,114.706210136414
Hernando_Citrus,Southwest_Hillsborough,1574.81013604731,1975.55783086311
Northwest_Hillsborough,MacDill_AFB_Port_Tampa,2290.33005362749,40.9478054046631
Northeast_Hillsborough,MacDill_AFB_Port_Tampa,1509.32168196561,24.562089920044
Tampa_Central,MacDill_AFB_Port_Tampa,3406.14602279663,49.1392374038696
Citrus_Park,MacDill_AFB_Port_Tampa,22.5565633773804,0
Tampa_Intl_Airport_Anderson_Rd,MacDill_AFB_Port_Tampa,661.390105837723,8.19086647033691
USF_Hospitals_Busch_Gardens,MacDill_AFB_Port_Tampa,243.273430585861,32.7634658813477
Harney_Corridor_Tampa_Ex_Airpor,MacDill_AFB_Port_Tampa,148.289770126343,0
Hidden_River_Telecom_Park,MacDill_AFB_Port_Tampa,8.18858146667481,8.18724536895752
East_Town,MacDill_AFB_Port_Tampa,527.792411565781,16.3817329406738
Plant_City_Area,MacDill_AFB_Port_Tampa,16.3907051086426,0
Westshore_Rocky_Point,MacDill_AFB_Port_Tampa,2083.30301255593,245.708617210388
Southwest_Hillsborough,MacDill_AFB_Port_Tampa,21239.1420702399,491.366991996765
MacDill_AFB_Port_Tampa,MacDill_AFB_Port_Tampa,37184.0013275147,1875.31674289703
Downtown,MacDill_AFB_Port_Tampa,1820.07119274139,163.798033714294
Port_of_Tampa_50th_St_Corridor,MacDill_AFB_Port_Tampa,137.24134349823,16.3764781951904
West_Brandon_S_Falkenburg_Corrido,MacDill_AFB_Port_Tampa,933.715111255646,8.18749523162842
Southeast_Hillsborough,MacDill_AFB_Port_Tampa,3006.9466985357,73.7096462249756
CZ1,MacDill_AFB_Port_Tampa,1999.72495794296,24.5618257522583
CZ2,MacDill_AFB_Port_Tampa,1042.73259210587,16.3834590911865
CZ3,MacDill_AFB_Port_Tampa,452.749882698059,40.9706764221191
CZ4,MacDill_AFB_Port_Tampa,1016.82435488701,24.5725994110107
External,MacDill_AFB_Port_Tampa,194.679678678513,24.5815715789795
Pinellas,MacDill_AFB_Port_Tampa,6374.06942933262,180.167665481567
Pasco,MacDill_AFB_Port_Tampa,309.226966261864,31.150571346283
Hernando_Citrus,MacDill_AFB_Port_Tampa,194.536207407713,309.116227302467
Northwest_Hillsborough,Downtown,38052.0181811596,1375.99044704437
Northeast_Hillsborough,Downtown,20315.7170726501,982.952936172485
Tampa_Central,Downtown,135309.624995833,4955.55283641815
Citrus_Park,Downtown,543.769762992859,40.9412040710449
Tampa_Intl_Airport_Anderson_Rd,Downtown,6470.03177189827,1064.72769641876
USF_Hospitals_Busch_Gardens,Downtown,7947.46041457355,647.044544219971
Harney_Corridor_Tampa_Ex_Airpor,Downtown,6258.83821573807,237.484958648682
Hidden_River_Telecom_Park,Downtown,1254.57671999931,147.423334121704
East_Town,Downtown,10940.3741459451,876.316297531128
Plant_City_Area,Downtown,447.368040990084,32.7635984420776
Westshore_Rocky_Point,Downtown,17380.9365239022,2752.08659362793
Southwest_Hillsborough,Downtown,61812.8161327635,3972.29926872253
MacDill_AFB_Port_Tampa,Downtown,1924.17744517326,171.997688293457
Downtown,Downtown,232073.516653699,27730.200648427
Port_of_Tampa_50th_St_Corridor,Downtown,6520.43722063303,466.892028808594
West_Brandon_S_Falkenburg_Corrido,Downtown,10064.6210991014,810.878841400147
Southeast_Hillsborough,Downtown,25302.5132352136,737.209440231323
CZ1,Downtown,7762.08268820378,268.327453613281
CZ2,Downtown,3681.65392575413,155.595678329468
CZ3,Downtown,1292.72625148296,180.175663948059
CZ4,Downtown,5478.61406367761,213.049445152283
External,Downtown,4780.7859499997,303.094219207764
Pinellas,Downtown,45314.9614441495,3528.19289469719
Pasco,Downtown,9585.23455858743,289.71203494072
Hernando_Citrus,Downtown,1249.98039071256,4419.19928942085
Northwest_Hillsborough,Port_of_Tampa_50th_St_Corridor,3032.22903680801,131.078974723816
Northeast_Hillsborough,Port_of_Tampa_50th_St_Corridor,3972.21415877342,40.9500970840454
Tampa_Central,Port_of_Tampa_50th_St_Corridor,12844.9182641166,245.717267036438
Citrus_Park,Port_of_Tampa_50th_St_Corridor,45.6446800231934,0
Tampa_Intl_Airport_Anderson_Rd,Port_of_Tampa_50th_St_Corridor,723.381489753723,49.143500328064
USF_Hospitals_Busch_Gardens,Port_of_Tampa_50th_St_Corridor,437.143151760101,65.5374202728272
